antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
frozenset({'Art'}),frozenset({'Apparel'}),0.18284190633979652,0.7533200445261332,0.1395842501747392,0.76341497947048,1.0134005925073941,0.0018457771496006026,1.0426693749323286
frozenset({'Accessory'}),frozenset({'Female'}),0.4800797328432007,0.6252815242434441,0.30826581066038466,0.6421137772984632,1.0269194793103558,0.008080823549802718,1.0470324141788956
frozenset({'Restaurant'}),frozenset({'Man'}),0.2786248673276554,0.6368531414222476,0.18009785394392813,0.6463811205054353,1.0149610302022054,0.0026547319079538445,1.0269442035923146
frozenset({'Video Gaming'}),frozenset({'Coat'}),0.1476610836418235,0.5584405498459707,0.08232157187605167,0.5575035063113605,0.9983220352911896,-0.00013836486374012302,0.9978823707125924
frozenset({'Hug'}),frozenset({'Clothing'}),0.1727976390794481,0.7565300680835642,0.1336819487949468,0.7736329588014981,1.022607020446998,0.002955339137492796,1.0755538024766438
frozenset({'Call of Duty'}),frozenset({'Face'}),0.10070154547101919,0.7518962437546921,0.07520256801884595,0.7467866323907455,0.9932043664183889,-0.0005145457611056975,0.9798209256794392
frozenset({'Car'}),frozenset({'Person'}),0.2248828600274405,0.7638302829480442,0.17406611613036838,0.7740301600092092,1.0133535908288396,0.0022937775254430748,1.0451382231433215
frozenset({'Military Uniform'}),frozenset({'Human'}),0.1466255921716845,0.7652281964327319,0.11292034481865956,0.7701271186440678,1.006401910219949,0.0007183073702401455,1.0213114404032309
frozenset({'Display'}),frozenset({'Indoors'}),0.21426907245851562,0.7196665717466152,0.1567992958658003,0.7317868793040957,1.0168415597351768,0.0025970070582532756,1.0451890926366063
frozenset({'Blazer'}),frozenset({'Crowd'}),0.16081182531258897,0.5473349038287297,0.09410028734888297,0.5851577591757888,1.0691036787211627,0.006082362406894595,1.0911740696220145
frozenset({'Child'}),frozenset({'Crowd'}),0.25933883869631624,0.5473349038287297,0.1471174506200005,0.5672788979836294,1.03643837441279,0.005172252283097811,1.046089719364195
